class,vtable_addr,slot,func_addr,func_name,fingerprint
BSLODMultiIndexTriShape,0x0,50,0x141C314E0,FUN_141c314e0,
BSLODMultiIndexTriShape,0x0,51,0x141C31540,"BSGeometry::UpdateDownwardPass(NiUpdateData_&amp;,uint)",
BSLODMultiIndexTriShape,0x0,52,0x141C315B0,FUN_141c315b0,
BSLODMultiIndexTriShape,0x0,53,0x141C31620,FUN_141c31620,
BSLODMultiIndexTriShape,0x0,54,0x141C31700,BSGeometry::UpdateWorldBound(void),
BSLODMultiIndexTriShape,0x0,55,0x141C31C10,BSGeometry::UpdateWorldData(NiUpdateData_*),
BSLODMultiIndexTriShape,0x0,56,0x141C23C20,NiAVObject::UpdateTransformAndBounds(NiUpdateData_&amp;),
BSLODMultiIndexTriShape,0x0,57,0x141C31BE0,BSGeometry::UpdateTransforms(NiUpdateData_&amp;),
BSLODMultiIndexTriShape,0x0,58,0x141C23C90,"NiAVObject::PreAttachUpdate(NiNode_*,NiUpdateData_&amp;)",
BSLODMultiIndexTriShape,0x0,59,0x141C23CD0,NiAVObject::PostAttachUpdate(void),
BSLODMultiIndexTriShape,0x0,60,0x142930BA0,BSLODMultiIndexTriShape::OnVisible(NiCullingProcess_&amp;),
BSLODMultiIndexTriShape,0x0,61,0x141C31690,FUN_141c31690,
BSLODMultiIndexTriShape,0x0,62,0x141C320D0,,
BSLODMultiIndexTriShape,0x0,63,0x141C32150,,
BSLODMultiIndexTriShape,0x0,64,0x141C320A0,,
BSLODMultiIndexTriShape,0x0,65,0x141C31C60,,
BSLODMultiIndexTriShape,0x0,66,0x141C31C70,,
BSLODMultiIndexTriShape,0x0,67,0x1428FA1C0,,
BSLODMultiIndexTriShape,0x0,68,0x142930B20,,
BSLODTriShape,0x0,0,0x141C594F0,FUN_141c594f0,
BSLODTriShape,0x0,1,0x141C13D80,,
BSLODTriShape,0x0,2,0x141C59550,,
BSLODTriShape,0x0,3,0x140038230,,
BSLODTriShape,0x0,4,0x140038220,,
BSLODTriShape,0x0,5,0x1400382A0,,
BSLODTriShape,0x0,6,0x1400381A0,,
BSLODTriShape,0x0,7,0x1400381E0,,
BSLODTriShape,0x0,8,0x1400381B0,,
BSLODTriShape,0x0,9,0x1400382C0,,
BSLODTriShape,0x0,10,0x1400382B0,,
BSLODTriShape,0x0,11,0x140038190,,
BSLODTriShape,0x0,12,0x140038280,,
BSLODTriShape,0x0,13,0x140038290,,
BSLODTriShape,0x0,14,0x141C45F50,,
BSLODTriShape,0x0,15,0x141C45F60,,
BSLODTriShape,0x0,16,0x141C45F70,,
BSLODTriShape,0x0,17,0x140038250,,
BSLODTriShape,0x0,18,0x140038240,,
BSLODTriShape,0x0,19,0x1400381D0,,
BSLODTriShape,0x0,20,0x1400381C0,,
BSLODTriShape,0x0,21,0x140038260,,
BSLODTriShape,0x0,22,0x140038270,,
BSLODTriShape,0x0,23,0x140038170,,
BSLODTriShape,0x0,24,0x140038150,,
BSLODTriShape,0x0,25,0x140038180,,
BSLODTriShape,0x0,26,0x140038160,,
BSLODTriShape,0x0,27,0x1400382D0,,
BSLODTriShape,0x0,28,0x141C58F70,BSLODTriShape::CreateClone(NiCloningProcess_&amp;),
BSLODTriShape,0x0,29,0x141C590C0,FUN_141c590c0,
BSLODTriShape,0x0,30,0x141C59110,,
BSLODTriShape,0x0,31,0x141C59120,,
BSLODTriShape,0x0,32,0x141C59130,FUN_141c59130,
BSLODTriShape,0x0,33,0x141C59180,,
BSLODTriShape,0x0,34,0x141C482B0,NiGeometry::ProcessClone(NiCloningProcess_&amp;),
BSLODTriShape,0x0,35,0x141C48440,NiGeometry::PostLinkObject(NiStream_&amp;),
BSLODTriShape,0x0,36,0x141C14290,,
BSLODTriShape,0x0,37,0x141C142A0,,
BSLODTriShape,0x0,38,0x141C142B0,FUN_141c142b0,
BSLODTriShape,0x0,39,0x141C142C0,FUN_141c142c0,
BSLODTriShape,0x0,40,0x141C142D0,,
BSLODTriShape,0x0,41,0x141C142E0,,
BSLODTriShape,0x0,42,0x141C23010,FUN_141c23010,
BSLODTriShape,0x0,43,0x141C232F0,FUN_141c232f0,
BSLODTriShape,0x0,44,0x141C23340,,
BSLODTriShape,0x0,45,0x141C45EE0,,
BSLODTriShape,0x0,46,0x141C23360,,
BSLODTriShape,0x0,47,0x141C23370,,
BSLODTriShape,0x0,48,0x141C23380,NiAVObject::SetAppCulled(bool),
BSLODTriShape,0x0,49,0x141C233F0,NiAVObject::GetObjectByName(BSFixedString_&amp;),
BSLODTriShape,0x0,50,0x141C484A0,FUN_141c484a0,
BSLODTriShape,0x0,51,0x141C47970,FUN_141c47970,
BSLODTriShape,0x0,52,0x141C479B0,FUN_141c479b0,
BSLODTriShape,0x0,53,0x141C479F0,FUN_141c479f0,
BSLODTriShape,0x0,54,0x141C49220,NiGeometry::UpdateWorldBound(void),
BSLODTriShape,0x0,55,0x141C23740,NiAVObject::UpdateWorldData(NiUpdateData_*),
BSLODTriShape,0x0,56,0x141C23C20,NiAVObject::UpdateTransformAndBounds(NiUpdateData_&amp;),
BSLODTriShape,0x0,57,0x141C23C80,FUN_141c23c80,
BSLODTriShape,0x0,58,0x141C23C90,"NiAVObject::PreAttachUpdate(NiNode_*,NiUpdateData_&amp;)",
BSLODTriShape,0x0,59,0x141C23CD0,NiAVObject::PostAttachUpdate(void),
BSLODTriShape,0x0,60,0x141C23DC0,FUN_141c23dc0,
BSLODTriShape,0x0,61,0x141C45F40,,
BSLODTriShape,0x0,62,0x141C59350,,
BSLODTriShape,0x0,63,0x141C4A5F0,,
BSLODTriShape,0x0,64,0x141C47B40,"NiGeometry::ApplyTransform(NiMatrix3_&amp;,NiPoint3_&amp;,bool)",
BSLODTriShape,0x0,65,0x141C48230,,
BSLODTriShape,0x0,66,0x141C48250,NiGeometry::CalculateConsistency(bool),
BSLODTriShape,0x0,67,0x141C4AF10,,
BSLagBoneController,0x0,0,0x141D816D0,FUN_141d816d0,
BSLagBoneController,0x0,1,0x141C13D80,,
BSLagBoneController,0x0,2,0x141D81740,,
BSLagBoneController,0x0,3,0x140038230,,
BSLagBoneController,0x0,4,0x140038220,,
BSLagBoneController,0x0,5,0x1400382A0,,
BSLagBoneController,0x0,6,0x1400381A0,,
BSLagBoneController,0x0,7,0x1400381E0,,
BSLagBoneController,0x0,8,0x1400381B0,,
BSLagBoneController,0x0,9,0x1400382C0,,
BSLagBoneController,0x0,10,0x1400382B0,,
BSLagBoneController,0x0,11,0x140038190,,
BSLagBoneController,0x0,12,0x140038280,,
BSLagBoneController,0x0,13,0x140038290,,
BSLagBoneController,0x0,14,0x1400381F0,,
BSLagBoneController,0x0,15,0x140038200,,
BSLagBoneController,0x0,16,0x140038210,,
BSLagBoneController,0x0,17,0x140038250,,
BSLagBoneController,0x0,18,0x140038240,,
BSLagBoneController,0x0,19,0x1400381D0,,
BSLagBoneController,0x0,20,0x1400381C0,,
BSLagBoneController,0x0,21,0x140038260,,
BSLagBoneController,0x0,22,0x140038270,,
BSLagBoneController,0x0,23,0x140038170,,
BSLagBoneController,0x0,24,0x140038150,,
BSLagBoneController,0x0,25,0x140038180,,
BSLagBoneController,0x0,26,0x140038160,,
BSLagBoneController,0x0,27,0x1400382D0,,
BSLagBoneController,0x0,28,0x141D80AC0,FUN_141d80ac0,
BSLagBoneController,0x0,29,0x141D80C50,BSLagBoneController::LoadBinary(NiStream_&amp;),
BSLagBoneController,0x0,30,0x141D80D40,FUN_141d80d40,
BSLagBoneController,0x0,31,0x141D80D70,,
BSLagBoneController,0x0,32,0x141D80D80,FUN_141d80d80,
BSLagBoneController,0x0,33,0x141D80E10,FUN_141d80e10,
BSLagBoneController,0x0,34,0x141C26630,FUN_141c26630,
BSLagBoneController,0x0,35,0x141C14280,FUN_141c14280,
BSLagBoneController,0x0,36,0x141C14290,,
BSLagBoneController,0x0,37,0x141C142A0,,
BSLagBoneController,0x0,38,0x141C142B0,FUN_141c142b0,
BSLagBoneController,0x0,39,0x141C142C0,FUN_141c142c0,
BSLagBoneController,0x0,40,0x141C142D0,,
BSLagBoneController,0x0,41,0x141C142E0,,
BSLagBoneController,0x0,42,0x141C26060,,
BSLagBoneController,0x0,43,0x141C26080,,
BSLagBoneController,0x0,44,0x141D80FB0,BSLagBoneController::Update(NiUpdateData_&amp;),
BSLagBoneController,0x0,45,0x141D815B0,FUN_141d815b0,
BSLagBoneController,0x0,46,0x14014BEB0,,
BSLagBoneController,0x0,47,0x14014BEC0,,
BSLagBoneController,0x0,48,0x141C26400,NiTimeController::ComputeScaledTime(float),
BSLagBoneController,0x0,49,0x141C26620,,
BSLagBoneController,0x0,50,0x14014BEA0,,
BSLagBoneController,0x0,51,0x141D81560,FUN_141d81560,
BSLeafAnimNode,0x0,0,0x1427AC7B0,,
BSLeafAnimNode,0x0,1,0x141C13D80,,
BSLeafAnimNode,0x0,2,0x1427AC810,,
BSLeafAnimNode,0x0,3,0x1401933D0,,
BSLeafAnimNode,0x0,4,0x1401933C0,,
BSLeafAnimNode,0x0,5,0x1400382A0,,
BSLeafAnimNode,0x0,6,0x1402EAD60,,
BSLeafAnimNode,0x0,7,0x1400381E0,,
BSLeafAnimNode,0x0,8,0x1400381B0,,
BSLeafAnimNode,0x0,9,0x1400382C0,,
BSLeafAnimNode,0x0,10,0x1400382B0,,
BSLeafAnimNode,0x0,11,0x140038190,,
BSLeafAnimNode,0x0,12,0x140038280,,
BSLeafAnimNode,0x0,13,0x140038290,,
BSLeafAnimNode,0x0,14,0x1400381F0,,
BSLeafAnimNode,0x0,15,0x140038200,,
BSLeafAnimNode,0x0,16,0x140038210,,
BSLeafAnimNode,0x0,17,0x140038250,,
BSLeafAnimNode,0x0,18,0x140038240,,
BSLeafAnimNode,0x0,19,0x1400381D0,,
BSLeafAnimNode,0x0,20,0x1400381C0,,
BSLeafAnimNode,0x0,21,0x140038260,,
BSLeafAnimNode,0x0,22,0x140038270,,
BSLeafAnimNode,0x0,23,0x140038170,,
BSLeafAnimNode,0x0,24,0x140038150,,
BSLeafAnimNode,0x0,25,0x140038180,,
BSLeafAnimNode,0x0,26,0x140038160,,
BSLeafAnimNode,0x0,27,0x1400382D0,,
BSLeafAnimNode,0x0,28,0x1427AC430,,
BSLeafAnimNode,0x0,29,0x1427AC4D0,,
BSLeafAnimNode,0x0,30,0x1427AC4E0,,
BSLeafAnimNode,0x0,31,0x1427AC4F0,FUN_1427ac4f0,
BSLeafAnimNode,0x0,32,0x1427AC510,,
BSLeafAnimNode,0x0,33,0x1427AC520,,
BSLeafAnimNode,0x0,34,0x141C191B0,NiNode::ProcessClone(NiCloningProcess_&amp;),
BSLeafAnimNode,0x0,35,0x141C17270,,
BSLeafAnimNode,0x0,36,0x141C14290,,
BSLeafAnimNode,0x0,37,0x141C142A0,,
BSLeafAnimNode,0x0,38,0x141C142B0,FUN_141c142b0,
BSLeafAnimNode,0x0,39,0x141C142C0,FUN_141c142c0,
BSLeafAnimNode,0x0,40,0x141C142D0,,
BSLeafAnimNode,0x0,41,0x141C142E0,,
BSLeafAnimNode,0x0,42,0x141C18EA0,FUN_141c18ea0,
BSLeafAnimNode,0x0,43,0x141C18580,NiNode::UpdateControllers(NiUpdateData_&amp;),
BSLeafAnimNode,0x0,44,0x141C18470,NiNode::PerformOp(PerformOpFunc_&amp;),
BSLeafAnimNode,0x0,45,0x141C19270,NiNode::AttachProperty(NiAlphaProperty_*),
BSLeafAnimNode,0x0,46,0x141C23360,,
BSLeafAnimNode,0x0,47,0x141C23370,,
BSLeafAnimNode,0x0,48,0x141C23380,NiAVObject::SetAppCulled(bool),
BSLeafAnimNode,0x0,49,0x141C18500,NiNode::GetObjectByName(BSFixedString_&amp;),
BSLeafAnimNode,0x0,50,0x141C19080,"NiNode::SetSelectiveUpdateFlags(bool_&amp;,bool,bool_&amp;)",
BSLeafAnimNode,0x0,51,0x1427A8DB0,"BSFadeNode::UpdateDownwardPass(NiUpdateData_&amp;,uint)",
BSLeafAnimNode,0x0,52,0x1427A8C80,"BSFadeNode::UpdateSelectedDownwardPass(NiUpdateData_&amp;,uint)",
BSLeafAnimNode,0x0,53,0x141C18BB0,"NiNode::UpdateRigidDownwardPass(NiUpdateData_&amp;,uint)",
BSLeafAnimNode,0x0,54,0x141C18AB0,NiNode::UpdateWorldBound(void),
BSLeafAnimNode,0x0,55,0x141C23740,NiAVObject::UpdateWorldData(NiUpdateData_*),
BSLeafAnimNode,0x0,56,0x1427A8E70,BSFadeNode::UpdateTransformAndBounds(NiUpdateData_&amp;),
BSLeafAnimNode,0x0,57,0x141C18E30,NiNode::UpdateTransforms(NiUpdateData_&amp;),
BSLeafAnimNode,0x0,58,0x141C23C90,"NiAVObject::PreAttachUpdate(NiNode_*,NiUpdateData_&amp;)",
BSLeafAnimNode,0x0,59,0x141C23CD0,NiAVObject::PostAttachUpdate(void),
BSLeafAnimNode,0x0,60,0x1427AC690,FUN_1427ac690,
BSLeafAnimNode,0x0,61,0x141C17E20,"NiNode::AttachChild(NiAVObject_*,bool)",
BSLeafAnimNode,0x0,62,0x141C17EF0,,
BSLeafAnimNode,0x0,63,0x141C17FB0,"NiNode::DetachChild(NiAVObject_*,NiPointer&lt;NiAVObject&gt;_&amp;)",
BSLeafAnimNode,0x0,64,0x141C17F70,FUN_141c17f70,
BSLeafAnimNode,0x0,65,0x141C18100,"NiNode::DetachChildAt(uint,NiPointer&lt;NiAVObject&gt;_&amp;)",
BSLeafAnimNode,0x0,66,0x141C180C0,FUN_141c180c0,
BSLeafAnimNode,0x0,67,0x141C182F0,"NiNode::SetAt(uint,NiAVObject_*,NiPointer&lt;NiAVObject&gt;_&amp;)",
BSLeafAnimNode,0x0,68,0x141C182B0,FUN_141c182b0,
BSLeafAnimNode,0x0,69,0x1427A8F00,,
BSLeafAnimNode,0x0,70,0x1402EAD90,,
BSLeafAnimNode,0x0,71,0x1427AC820,,
BSLeafAnimNode,0x0,72,0x1427AC830,,
BSLensFlareSpriteRenderData,0x0,0,0x1402D6630,FUN_1402d6630,
BSLensFlareSpriteRenderData,0x0,1,0x141C13D80,,
BSLensFlareSpriteRenderData,0x0,2,0x1427F9FF0,BSLensFlareSpriteRenderData::StartTextureLoad(void),
BSLightingShader,0x0,0,0x1428BACD0,FUN_1428bacd0,
BSLightingShader,0x0,1,0x141C13D80,,
BSLightingShader,0x0,2,0x1427D81E0,,
BSLightingShader,0x0,3,0x142813560,FUN_142813560,
BSLightingShader,0x0,4,0x1428B5C10,FUN_1428b5c10,
BSLightingShader,0x0,5,0x1428B5BB0,FUN_1428b5bb0,
BSLightingShader,0x0,6,0x1428B6240,FUN_1428b6240,
BSLightingShader,0x0,7,0x1428135D0,,
BSLightingShader,0x0,8,0x1428135E0,,
BSLightingShader,0x0,9,0x1428B6B70,FUN_1428b6b70,
BSLightingShader,0x0,10,0x1428B72D0,,
BSLightingShader,0x0,11,0x1428B7450,"BSLightingShader::GetTechniqueName(uint,char_*,uint)",
BSLightingShader,0x0,12,0x142814A00,,
BSLightingShaderMaterial,0x0,0,0x140C69A30,,
BSLightingShaderMaterial,0x0,1,0x14280D140,BSLightingShaderMaterial::Create(void),
BSLightingShaderMaterial,0x0,2,0x14280BB10,FUN_14280bb10,
BSLightingShaderMaterial,0x0,3,0x14280BD00,FUN_14280bd00,
BSLightingShaderMaterial,0x0,4,0x14280C1C0,,
BSLightingShaderMaterial,0x0,5,0x14280D1F0,,
BSLightingShaderMaterial,0x0,6,0x14280CB20,,
BSLightingShaderMaterial,0x0,7,0x14280C1D0,BSLightingShaderMaterialBase::ReceiveValuesFromRootMaterial(BSShaderProperty_*),
BSLightingShaderMaterial,0x0,8,0x14280D130,,
BSLightingShaderMaterial,0x0,9,0x140C6A020,,
BSLightingShaderMaterial,0x0,10,0x14280C560,BSLightingShaderMaterialBase::ClearTextures(void),
BSLightingShaderMaterial,0x0,11,0x14280C5F0,,
BSLightingShaderMaterial,0x0,12,0x14280C650,FUN_14280c650,
BSLightingShaderMaterial,0x0,13,0x14280C8A0,FUN_14280c8a0,
BSLightingShaderMaterial,0x0,14,0x14280D0D0,FUN_14280d0d0,
BSLightingShaderMaterial,0x0,15,0x14280D110,,
BSLightingShaderMaterial,0x0,16,0x14280D100,,
BSLightingShaderMaterial,0x0,17,0x14280D120,,
BSLightingShaderMaterialBase,0x0,0,0x142811710,FUN_142811710,
BSLightingShaderMaterialBase,0x0,1,0x142991466,,
BSLightingShaderMaterialBase,0x0,2,0x14280BB10,FUN_14280bb10,
BSLightingShaderMaterialBase,0x0,3,0x14280BD00,FUN_14280bd00,
BSLightingShaderMaterialBase,0x0,4,0x14280C1C0,,
BSLightingShaderMaterialBase,0x0,5,0x14280CB10,,
BSLightingShaderMaterialBase,0x0,6,0x14280CB20,,
BSLightingShaderMaterialBase,0x0,7,0x14280C1D0,BSLightingShaderMaterialBase::ReceiveValuesFromRootMaterial(BSShaderProperty_*),
BSLightingShaderMaterialBase,0x0,8,0x14280D130,,
BSLightingShaderMaterialBase,0x0,9,0x140C6A020,,
BSLightingShaderMaterialBase,0x0,10,0x14280C560,BSLightingShaderMaterialBase::ClearTextures(void),
BSLightingShaderMaterialBase,0x0,11,0x14280C5F0,,
BSLightingShaderMaterialBase,0x0,12,0x14280C650,FUN_14280c650,
BSLightingShaderMaterialBase,0x0,13,0x14280C8A0,FUN_14280c8a0,
BSLightingShaderMaterialBase,0x0,14,0x14280D0D0,FUN_14280d0d0,
BSLightingShaderMaterialBase,0x0,15,0x14280D110,,
BSLightingShaderMaterialBase,0x0,16,0x14280D100,,
BSLightingShaderMaterialBase,0x0,17,0x14280D120,,
BSLightingShaderMaterialDismemberment,0x0,0,0x142811770,FUN_142811770,
BSLightingShaderMaterialDismemberment,0x0,1,0x14280EDE0,FUN_14280ede0,
BSLightingShaderMaterialDismemberment,0x0,2,0x14280EE70,FUN_14280ee70,
BSLightingShaderMaterialDismemberment,0x0,3,0x14280EED0,FUN_14280eed0,
BSLightingShaderMaterialDismemberment,0x0,4,0x14280C1C0,,
BSLightingShaderMaterialDismemberment,0x0,5,0x14280EFF0,,
BSLightingShaderMaterialDismemberment,0x0,6,0x14280CB20,,
BSLightingShaderMaterialDismemberment,0x0,7,0x14280C1D0,BSLightingShaderMaterialBase::ReceiveValuesFromRootMaterial(BSShaderProperty_*),
BSLightingShaderMaterialDismemberment,0x0,8,0x14280D130,,
BSLightingShaderMaterialDismemberment,0x0,9,0x140C6A020,,
BSLightingShaderMaterialDismemberment,0x0,10,0x14280EF30,FUN_14280ef30,
BSLightingShaderMaterialDismemberment,0x0,11,0x14280EF80,,
BSLightingShaderMaterialDismemberment,0x0,12,0x14280F000,,
BSLightingShaderMaterialDismemberment,0x0,13,0x14280F010,,
BSLightingShaderMaterialDismemberment,0x0,14,0x14280F020,FUN_14280f020,
BSLightingShaderMaterialDismemberment,0x0,15,0x14280F0D0,"BSLightingShaderMaterialDismemberment::OnLoadTextureSet(BSTextureSet_*,BSResource::RHandleType&lt;BSResource::Entry&lt;NiPointer&lt;NiTexture&gt;,BSResource::EntryDBTraits&lt;BSTextureDB::DBTraits,BSResource::EntryDB&lt;BSTextureDB::DBTraits&gt;&gt;::CArgs&gt;,BSResource::EntryDB&lt;BSTextureDB::DBTraits&gt;&gt;_*)",
BSLightingShaderMaterialDismemberment,0x0,16,0x14280F080,BSLightingShaderMaterialDismemberment::OnLoadTextureSet(BSTextureSet_*),
BSLightingShaderMaterialDismemberment,0x0,17,0x14280D120,,
BSLightingShaderMaterialEnvmap,0x0,0,0x142811820,FUN_142811820,
BSLightingShaderMaterialEnvmap,0x0,1,0x14280D3D0,FUN_14280d3d0,
BSLightingShaderMaterialEnvmap,0x0,2,0x14280D430,BSLightingShaderMaterialEnvmap::CopyMembers(BSShaderMaterial_*),
BSLightingShaderMaterialEnvmap,0x0,3,0x14280D4F0,"BSLightingShaderMaterialEnvmap::ComputeCRC32(uint,bool)",
BSLightingShaderMaterialEnvmap,0x0,4,0x14280C1C0,,
BSLightingShaderMaterialEnvmap,0x0,5,0x14280D660,,
BSLightingShaderMaterialEnvmap,0x0,6,0x14280CB20,,
BSLightingShaderMaterialEnvmap,0x0,7,0x14280C1D0,BSLightingShaderMaterialBase::ReceiveValuesFromRootMaterial(BSShaderProperty_*),
BSLightingShaderMaterialEnvmap,0x0,8,0x14280D130,,
BSLightingShaderMaterialEnvmap,0x0,9,0x142811E30,,
BSLightingShaderMaterialEnvmap,0x0,10,0x14280D560,FUN_14280d560,
BSLightingShaderMaterialEnvmap,0x0,11,0x14280D5D0,,
BSLightingShaderMaterialEnvmap,0x0,12,0x14280D670,FUN_14280d670,
BSLightingShaderMaterialEnvmap,0x0,13,0x14280D710,BSLightingShaderMaterialEnvmap::LoadBinary(NiStream_&amp;),
BSLightingShaderMaterialEnvmap,0x0,14,0x14280D7B0,FUN_14280d7b0,
BSLightingShaderMaterialEnvmap,0x0,15,0x14280D8D0,"BSLightingShaderMaterialEnvmap::OnLoadTextureSet(BSTextureSet_*,BSResource::RHandleType&lt;BSResource::Entry&lt;NiPointer&lt;NiTexture&gt;,BSResource::EntryDBTraits&lt;BSTextureDB::DBTraits,BSResource::EntryDB&lt;BSTextureDB::DBTraits&gt;&gt;::CArgs&gt;,BSResource::EntryDB&lt;BSTextureDB::DBTraits&gt;&gt;_*)",
BSLightingShaderMaterialEnvmap,0x0,16,0x14280D810,BSLightingShaderMaterialEnvmap::OnLoadTextureSet(BSTextureSet_*),
BSLightingShaderMaterialEnvmap,0x0,17,0x14280D9A0,,
BSLightingShaderMaterialEye,0x0,0,0x142811880,FUN_142811880,
BSLightingShaderMaterialEye,0x0,1,0x14280DB50,FUN_14280db50,
BSLightingShaderMaterialEye,0x0,2,0x14280DBB0,BSLightingShaderMaterialEye::CopyMembers(BSShaderMaterial_*),
BSLightingShaderMaterialEye,0x0,3,0x14280DCA0,"BSLightingShaderMaterialEye::ComputeCRC32(uint,bool)",
BSLightingShaderMaterialEye,0x0,4,0x14280C1C0,,
BSLightingShaderMaterialEye,0x0,5,0x14280DE70,,
BSLightingShaderMaterialEye,0x0,6,0x14280CB20,,
BSLightingShaderMaterialEye,0x0,7,0x14280C1D0,BSLightingShaderMaterialBase::ReceiveValuesFromRootMaterial(BSShaderProperty_*),
BSLightingShaderMaterialEye,0x0,8,0x14280D130,,
BSLightingShaderMaterialEye,0x0,9,0x140C6A020,,
BSLightingShaderMaterialEye,0x0,10,0x14280DD70,FUN_14280dd70,
BSLightingShaderMaterialEye,0x0,11,0x14280DDE0,,
BSLightingShaderMaterialEye,0x0,12,0x14280DE80,FUN_14280de80,
BSLightingShaderMaterialEye,0x0,13,0x14280DEF0,FUN_14280def0,
BSLightingShaderMaterialEye,0x0,14,0x14280DF60,FUN_14280df60,
BSLightingShaderMaterialEye,0x0,15,0x14280E010,FUN_14280e010,
BSLightingShaderMaterialEye,0x0,16,0x14280DFC0,BSLightingShaderMaterialEye::OnLoadTextureSet(BSTextureSet_*),
BSLightingShaderMaterialEye,0x0,17,0x14280D120,,
BSLightingShaderMaterialFace,0x0,0,0x1428118E0,FUN_1428118e0,
BSLightingShaderMaterialFace,0x0,1,0x14280F200,FUN_14280f200,
BSLightingShaderMaterialFace,0x0,2,0x14280F290,FUN_14280f290,
BSLightingShaderMaterialFace,0x0,3,0x14280F2F0,FUN_14280f2f0,
BSLightingShaderMaterialFace,0x0,4,0x14280C1C0,,
BSLightingShaderMaterialFace,0x0,5,0x14280F410,,
BSLightingShaderMaterialFace,0x0,6,0x14280CB20,,
BSLightingShaderMaterialFace,0x0,7,0x14280C1D0,BSLightingShaderMaterialBase::ReceiveValuesFromRootMaterial(BSShaderProperty_*),
BSLightingShaderMaterialFace,0x0,8,0x14280D130,,
BSLightingShaderMaterialFace,0x0,9,0x140C6A020,,
BSLightingShaderMaterialFace,0x0,10,0x14280F350,FUN_14280f350,
BSLightingShaderMaterialFace,0x0,11,0x14280F3A0,,
BSLightingShaderMaterialFace,0x0,12,0x14280C650,FUN_14280c650,
BSLightingShaderMaterialFace,0x0,13,0x14280C8A0,FUN_14280c8a0,
BSLightingShaderMaterialFace,0x0,14,0x14280F420,FUN_14280f420,
BSLightingShaderMaterialFace,0x0,15,0x14280F540,"BSLightingShaderMaterialFace::OnLoadTextureSet(BSTextureSet_*,BSResource::RHandleType&lt;BSResource::Entry&lt;NiPointer&lt;NiTexture&gt;,BSResource::EntryDBTraits&lt;BSTextureDB::DBTraits,BSResource::EntryDB&lt;BSTextureDB::DBTraits&gt;&gt;::CArgs&gt;,BSResource::EntryDB&lt;BSTextureDB::DBTraits&gt;&gt;_*)",
BSLightingShaderMaterialFace,0x0,16,0x14280F450,BSLightingShaderMaterialFace::OnLoadTextureSet(BSTextureSet_*),
BSLightingShaderMaterialFace,0x0,17,0x14280D120,,
BSLightingShaderMaterialGlowmap,0x0,0,0x142811990,FUN_142811990,
BSLightingShaderMaterialGlowmap,0x0,1,0x14280E130,FUN_14280e130,
BSLightingShaderMaterialGlowmap,0x0,2,0x14280E1C0,FUN_14280e1c0,
BSLightingShaderMaterialGlowmap,0x0,3,0x14280E220,FUN_14280e220,
BSLightingShaderMaterialGlowmap,0x0,4,0x14280C1C0,,
BSLightingShaderMaterialGlowmap,0x0,5,0x14280E340,,
BSLightingShaderMaterialGlowmap,0x0,6,0x14280CB20,,
BSLightingShaderMaterialGlowmap,0x0,7,0x14280C1D0,BSLightingShaderMaterialBase::ReceiveValuesFromRootMaterial(BSShaderProperty_*),
BSLightingShaderMaterialGlowmap,0x0,8,0x14280D130,,
BSLightingShaderMaterialGlowmap,0x0,9,0x140C6A020,,
BSLightingShaderMaterialGlowmap,0x0,10,0x14280E280,FUN_14280e280,
BSLightingShaderMaterialGlowmap,0x0,11,0x14280E2D0,,
BSLightingShaderMaterialGlowmap,0x0,12,0x14280C650,FUN_14280c650,
BSLightingShaderMaterialGlowmap,0x0,13,0x14280C8A0,FUN_14280c8a0,
BSLightingShaderMaterialGlowmap,0x0,14,0x14280D0D0,FUN_14280d0d0,
BSLightingShaderMaterialGlowmap,0x0,15,0x14280E390,FUN_14280e390,
BSLightingShaderMaterialGlowmap,0x0,16,0x14280E350,FUN_14280e350,
BSLightingShaderMaterialGlowmap,0x0,17,0x14280D120,,
BSLightingShaderMaterialHairTint,0x0,0,0x142811A40,FUN_142811a40,
BSLightingShaderMaterialHairTint,0x0,1,0x14280F8B0,BSLightingShaderMaterialHairTint::Create(void),
BSLightingShaderMaterialHairTint,0x0,2,0x14280F940,FUN_14280f940,
BSLightingShaderMaterialHairTint,0x0,3,0x14280F990,FUN_14280f990,
BSLightingShaderMaterialHairTint,0x0,4,0x14280C1C0,,
BSLightingShaderMaterialHairTint,0x0,5,0x14280F9D0,,
BSLightingShaderMaterialHairTint,0x0,6,0x14280CB20,,
BSLightingShaderMaterialHairTint,0x0,7,0x14280C1D0,BSLightingShaderMaterialBase::ReceiveValuesFromRootMaterial(BSShaderProperty_*),
BSLightingShaderMaterialHairTint,0x0,8,0x14280D130,,
BSLightingShaderMaterialHairTint,0x0,9,0x140C6A020,,
BSLightingShaderMaterialHairTint,0x0,10,0x14280C560,BSLightingShaderMaterialBase::ClearTextures(void),
BSLightingShaderMaterialHairTint,0x0,11,0x14280C5F0,,
BSLightingShaderMaterialHairTint,0x0,12,0x14280F9E0,FUN_14280f9e0,
BSLightingShaderMaterialHairTint,0x0,13,0x14280FA20,BSLightingShaderMaterialHairTint::LoadBinary(NiStream_&amp;),
BSLightingShaderMaterialHairTint,0x0,14,0x14280D0D0,FUN_14280d0d0,
BSLightingShaderMaterialHairTint,0x0,15,0x14280D110,,
BSLightingShaderMaterialHairTint,0x0,16,0x14280D100,,
