class,vtable_addr,slot,func_addr,func_name,fingerprint
BSMultiBoundOBB,0x0,24,0x140037560,,
BSMultiBoundOBB,0x0,25,0x1400376B0,,
BSMultiBoundOBB,0x0,26,0x141CAC9C0,,
BSMultiBoundOBB,0x0,27,0x141CACAF0,,
BSMultiBoundOBB,0x0,28,0x141CACB30,,
BSMultiBoundOBB,0x0,29,0x141CACB40,,
BSMultiBoundOBB,0x0,30,0x141CACB60,,
BSMultiBoundOBB,0x0,31,0x141CACBA0,,
BSMultiBoundOBB,0x0,32,0x141B94CE0,,
BSMultiBoundOBB,0x0,33,0x141B94E70,"BSTScatterTableKernel<BSTScatterTableTraits<NiObject*,NiObject*,BSTScatterTableDefaultKVStorage,BSTScatterTableDefaultHashPolicy<NiObject*>,BSTScatterTableHeapAllocator<BSTScatterTableEntry<NiObject*,NiObject*,BSTScatterTableDefaultKVStorage>>,256>>::SetAt(BSTScatterTableEntry<NiObject*,NiObject*,BSTScatterTableDefaultKVStorage>*,uint,BSTScatterTableEntry<NiObject*,NiObject*,BSTScatterTableDefaultKVStorage>*)",
BSMultiBoundOBB,0x0,34,0x141B94E80,,
BSMultiBoundOBB,0x0,35,0x141B94E90,,
BSMultiBoundOBB,0x0,36,0x141B94EA0,,
BSMultiBoundOBB,0x0,37,0x141B94EB0,,
BSMultiBoundOBB,0x0,38,0x141B94EC0,,
BSMultiBoundOBB,0x0,39,0x141B94ED0,,
BSMultiBoundOBB,0x0,40,0x141CACC80,,
BSMultiBoundOBB,0x0,41,0x140188280,"BSTCommonStaticMessageQueue<BGSDecalManager::PendingSkinnedDecal,128>::TryPop(BGSDecalManager::PendingSkinnedDecal&)",
BSMultiBoundOBB,0x0,42,0x141CAD180,,
BSMultiBoundOBB,0x0,43,0x141CACF10,,
BSMultiBoundOBB,0x0,44,0x141CAD5C0,BSValueNode::UpdateWorldData(NiUpdateData*),
BSMultiBoundOBB,0x0,45,0x141CAD6D0,,
BSMultiBoundOBB,0x0,46,0x141CAC500,,
BSMultiBoundOBB,0x0,47,0x141CAD880,,
BSMultiBoundOBB,0x0,48,0x141CABCA0,,
BSMultiBoundOBB,0x0,49,0x141CADA30,,
BSMultiBoundOBB,0x0,50,0x141CAD790,,
BSMultiBoundRoom,0x0,0,0x141CAB4F0,,
BSMultiBoundRoom,0x0,1,0x141B94970,,
BSMultiBoundRoom,0x0,2,0x141CAB6A0,,
BSMultiBoundRoom,0x0,3,0x14018B3A0,,
BSMultiBoundRoom,0x0,4,0x14018B390,,
BSMultiBoundRoom,0x0,5,0x140037680,,
BSMultiBoundRoom,0x0,6,0x1400375A0,,
BSMultiBoundRoom,0x0,7,0x141CD8880,,
BSMultiBoundRoom,0x0,8,0x1400375B0,,
BSMultiBoundRoom,0x0,9,0x1400376A0,,
BSMultiBoundRoom,0x0,10,0x140037690,,
BSMultiBoundRoom,0x0,11,0x140037590,,
BSMultiBoundRoom,0x0,12,0x140037660,,
BSMultiBoundRoom,0x0,13,0x140037670,,
BSMultiBoundRoom,0x0,14,0x1400375F0,,
BSMultiBoundRoom,0x0,15,0x140037600,,
BSMultiBoundRoom,0x0,16,0x140037610,,
BSMultiBoundRoom,0x0,17,0x140037650,,
BSMultiBoundRoom,0x0,18,0x140037640,"BSTScatterTableBase<BSTScatterTableTraits<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage,BSTScatterTableDefaultHashPolicy<uint>,BSTScatterTableHeapAllocator<BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>>,8>>::KillTable<void_(uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&)>(void_(&)(uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&),bool)",
BSMultiBoundRoom,0x0,19,0x1400375D0,"BSTScatterTableKernel<BSTScatterTableTraits<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage,BSTScatterTableDefaultHashPolicy<uint>,BSTScatterTableHeapAllocator<BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>>,8>>::GetAt<BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*>(BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>*,uint,uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&)",
BSMultiBoundRoom,0x0,20,0x1400375C0,,
BSMultiBoundRoom,0x0,21,0x140037570,,
BSMultiBoundRoom,0x0,22,0x140037550,,
BSMultiBoundRoom,0x0,23,0x140037580,,
BSMultiBoundRoom,0x0,24,0x140037560,,
BSMultiBoundRoom,0x0,25,0x1400376B0,,
BSMultiBoundRoom,0x0,26,0x141CAAA20,"BSMultiBoundAABB::CopyMembers(BSMultiBoundAABB*,NiCloningProcess&)",
BSMultiBoundRoom,0x0,27,0x141CAAA30,,
BSMultiBoundRoom,0x0,28,0x141CAAA40,,
BSMultiBoundRoom,0x0,29,0x141CAAA50,,
BSMultiBoundRoom,0x0,30,0x141CAAA60,,
BSMultiBoundRoom,0x0,31,0x141CAAA70,BSMultiBoundAABB::LoadBinary(NiStream&),
BSMultiBoundRoom,0x0,32,0x141B99D30,,
BSMultiBoundRoom,0x0,33,0x141B97E60,,
BSMultiBoundRoom,0x0,34,0x141B94E80,,
BSMultiBoundRoom,0x0,35,0x141B94E90,,
BSMultiBoundRoom,0x0,36,0x141B94EA0,,
BSMultiBoundRoom,0x0,37,0x141B94EB0,,
BSMultiBoundRoom,0x0,38,0x141B94EC0,,
BSMultiBoundRoom,0x0,39,0x141B94ED0,,
BSMultiBoundRoom,0x0,40,0x141B99170,,
BSMultiBoundRoom,0x0,41,0x141B99060,,
BSMultiBoundRoom,0x0,42,0x141B99DF0,,
BSMultiBoundRoom,0x0,43,0x141BA3D10,,
BSMultiBoundRoom,0x0,44,0x141BA3D20,"NiTexture::Create(BSResourceNiBinaryStream*,char*,bool,bool,bool)",
BSMultiBoundRoom,0x0,45,0x141BA3D30,,
BSMultiBoundRoom,0x0,46,0x141B990F0,,
BSMultiBoundRoom,0x0,47,0x141B99C00,,
BSMultiBoundRoom,0x0,48,0x141CAB220,,
BSMultiBoundRoom,0x0,49,0x141B99400,,
BSMultiBoundRoom,0x0,50,0x141B997A0,,
BSMultiBoundRoom,0x0,51,0x141CAB070,,
BSMultiBoundRoom,0x0,52,0x141BA40F0,,
BSMultiBoundRoom,0x0,53,0x141B998D0,,
BSMultiBoundRoom,0x0,54,0x141B99A20,,
BSMultiBoundRoom,0x0,55,0x141BA4640,,
BSMultiBoundRoom,0x0,56,0x141BA4680,,
BSMultiBoundRoom,0x0,57,0x141CAACD0,,
BSMultiBoundRoom,0x0,58,0x141B98A10,,
BSMultiBoundRoom,0x0,59,0x141B98AE0,,
BSMultiBoundRoom,0x0,60,0x141B98BA0,,
BSMultiBoundRoom,0x0,61,0x141B98B60,,
BSMultiBoundRoom,0x0,62,0x141B98CF0,,
BSMultiBoundRoom,0x0,63,0x141B98CB0,,
BSMultiBoundRoom,0x0,64,0x141B98EE0,,
BSMultiBoundRoom,0x0,65,0x141B98EA0,,
BSMultiBoundRoom,0x0,66,0x141CD8D10,,
BSMultiBoundRoom,0x0,67,0x141CAAE00,,
BSMultiBoundRoom,0x0,68,0x141CAAEF0,,
BSMultiBoundRoom,0x0,69,0x141CAAFE0,,
BSMultiBoundRoom,0x0,70,0x141CAAF50,,
BSMultiBoundShape,0x0,0,0x141CC2DF0,,
BSMultiBoundShape,0x0,1,0x141B94970,,
BSMultiBoundShape,0x0,2,0x141CC2E70,,
BSMultiBoundShape,0x0,3,0x140037630,,
BSMultiBoundShape,0x0,4,0x140037620,,
BSMultiBoundShape,0x0,5,0x140037680,,
BSMultiBoundShape,0x0,6,0x1400375A0,,
BSMultiBoundShape,0x0,7,0x1400375E0,,
BSMultiBoundShape,0x0,8,0x1400375B0,,
BSMultiBoundShape,0x0,9,0x1400376A0,,
BSMultiBoundShape,0x0,10,0x140037690,,
BSMultiBoundShape,0x0,11,0x140037590,,
BSMultiBoundShape,0x0,12,0x140037660,,
BSMultiBoundShape,0x0,13,0x140037670,,
BSMultiBoundShape,0x0,14,0x1400375F0,,
BSMultiBoundShape,0x0,15,0x140037600,,
BSMultiBoundShape,0x0,16,0x140037610,,
BSMultiBoundShape,0x0,17,0x140037650,,
BSMultiBoundShape,0x0,18,0x140037640,"BSTScatterTableBase<BSTScatterTableTraits<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage,BSTScatterTableDefaultHashPolicy<uint>,BSTScatterTableHeapAllocator<BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>>,8>>::KillTable<void_(uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&)>(void_(&)(uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&),bool)",
BSMultiBoundShape,0x0,19,0x1400375D0,"BSTScatterTableKernel<BSTScatterTableTraits<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage,BSTScatterTableDefaultHashPolicy<uint>,BSTScatterTableHeapAllocator<BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>>,8>>::GetAt<BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*>(BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>*,uint,uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&)",
BSMultiBoundShape,0x0,20,0x1400375C0,,
BSMultiBoundShape,0x0,21,0x140037570,,
BSMultiBoundShape,0x0,22,0x140037550,,
BSMultiBoundShape,0x0,23,0x140037580,,
BSMultiBoundShape,0x0,24,0x140037560,,
BSMultiBoundShape,0x0,25,0x1400376B0,,
BSMultiBoundShape,0x0,26,0x141CC2C10,,
BSMultiBoundShape,0x0,27,0x141CC2BB0,,
BSMultiBoundShape,0x0,28,0x141CC2BC0,BSMultiStreamInstanceTriShape::AddGroup(BSIStream*),
BSMultiBoundShape,0x0,29,0x141CC2BD0,,
BSMultiBoundShape,0x0,30,0x141CC2BF0,,
BSMultiBoundShape,0x0,31,0x141CC2C00,,
BSMultiBoundShape,0x0,32,0x141B94CE0,,
BSMultiBoundShape,0x0,33,0x141B94E70,"BSTScatterTableKernel<BSTScatterTableTraits<NiObject*,NiObject*,BSTScatterTableDefaultKVStorage,BSTScatterTableDefaultHashPolicy<NiObject*>,BSTScatterTableHeapAllocator<BSTScatterTableEntry<NiObject*,NiObject*,BSTScatterTableDefaultKVStorage>>,256>>::SetAt(BSTScatterTableEntry<NiObject*,NiObject*,BSTScatterTableDefaultKVStorage>*,uint,BSTScatterTableEntry<NiObject*,NiObject*,BSTScatterTableDefaultKVStorage>*)",
BSMultiBoundShape,0x0,34,0x141B94E80,,
BSMultiBoundShape,0x0,35,0x141B94E90,,
BSMultiBoundShape,0x0,36,0x141B94EA0,,
BSMultiBoundShape,0x0,37,0x141B94EB0,,
BSMultiBoundShape,0x0,38,0x141B94EC0,,
BSMultiBoundShape,0x0,39,0x141B94ED0,,
BSMultiBoundShape,0x0,40,0x142936AC6,,
BSMultiBoundShape,0x0,41,0x142936AC6,,
BSMultiBoundShape,0x0,42,0x142936AC6,,
BSMultiBoundShape,0x0,43,0x142936AC6,,
BSMultiBoundShape,0x0,44,0x142936AC6,,
BSMultiBoundShape,0x0,45,0x142936AC6,,
BSMultiBoundShape,0x0,46,0x142936AC6,,
BSMultiBoundShape,0x0,47,0x141CC2C80,,
BSMultiBoundShape,0x0,48,0x141CC2C90,,
BSMultiBoundShape,0x0,49,0x141CC2CA0,,
BSMultiBoundSphere,0x0,0,0x1401BD330,,
BSMultiBoundSphere,0x0,1,0x141B94970,,
BSMultiBoundSphere,0x0,2,0x1401BD420,,
BSMultiBoundSphere,0x0,3,0x140037630,,
BSMultiBoundSphere,0x0,4,0x140037620,,
BSMultiBoundSphere,0x0,5,0x140037680,,
BSMultiBoundSphere,0x0,6,0x1400375A0,,
BSMultiBoundSphere,0x0,7,0x1400375E0,,
BSMultiBoundSphere,0x0,8,0x1400375B0,,
BSMultiBoundSphere,0x0,9,0x1400376A0,,
BSMultiBoundSphere,0x0,10,0x140037690,,
BSMultiBoundSphere,0x0,11,0x140037590,,
BSMultiBoundSphere,0x0,12,0x140037660,,
BSMultiBoundSphere,0x0,13,0x140037670,,
BSMultiBoundSphere,0x0,14,0x1400375F0,,
BSMultiBoundSphere,0x0,15,0x140037600,,
BSMultiBoundSphere,0x0,16,0x140037610,,
BSMultiBoundSphere,0x0,17,0x140037650,,
BSMultiBoundSphere,0x0,18,0x140037640,"BSTScatterTableBase<BSTScatterTableTraits<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage,BSTScatterTableDefaultHashPolicy<uint>,BSTScatterTableHeapAllocator<BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>>,8>>::KillTable<void_(uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&)>(void_(&)(uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&),bool)",
BSMultiBoundSphere,0x0,19,0x1400375D0,"BSTScatterTableKernel<BSTScatterTableTraits<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage,BSTScatterTableDefaultHashPolicy<uint>,BSTScatterTableHeapAllocator<BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>>,8>>::GetAt<BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*>(BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>*,uint,uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&)",
BSMultiBoundSphere,0x0,20,0x1400375C0,,
BSMultiBoundSphere,0x0,21,0x140037570,,
BSMultiBoundSphere,0x0,22,0x140037550,,
BSMultiBoundSphere,0x0,23,0x140037580,,
BSMultiBoundSphere,0x0,24,0x140037560,,
BSMultiBoundSphere,0x0,25,0x1400376B0,,
BSMultiBoundSphere,0x0,26,0x141CC7270,,
BSMultiBoundSphere,0x0,27,0x141CC7360,,
BSMultiBoundSphere,0x0,28,0x141CC73B0,,
BSMultiBoundSphere,0x0,29,0x141CC73C0,,
BSMultiBoundSphere,0x0,30,0x141CC73E0,,
BSMultiBoundSphere,0x0,31,0x141CC7430,,
BSMultiBoundSphere,0x0,32,0x141B94CE0,,
BSMultiBoundSphere,0x0,33,0x141B94E70,"BSTScatterTableKernel<BSTScatterTableTraits<NiObject*,NiObject*,BSTScatterTableDefaultKVStorage,BSTScatterTableDefaultHashPolicy<NiObject*>,BSTScatterTableHeapAllocator<BSTScatterTableEntry<NiObject*,NiObject*,BSTScatterTableDefaultKVStorage>>,256>>::SetAt(BSTScatterTableEntry<NiObject*,NiObject*,BSTScatterTableDefaultKVStorage>*,uint,BSTScatterTableEntry<NiObject*,NiObject*,BSTScatterTableDefaultKVStorage>*)",
BSMultiBoundSphere,0x0,34,0x141B94E80,,
BSMultiBoundSphere,0x0,35,0x141B94E90,,
BSMultiBoundSphere,0x0,36,0x141B94EA0,,
BSMultiBoundSphere,0x0,37,0x141B94EB0,,
BSMultiBoundSphere,0x0,38,0x141B94EC0,,
BSMultiBoundSphere,0x0,39,0x141B94ED0,,
BSMultiBoundSphere,0x0,40,0x141CC7550,,
BSMultiBoundSphere,0x0,41,0x1401BD450,,
BSMultiBoundSphere,0x0,42,0x141CC7600,,
BSMultiBoundSphere,0x0,43,0x141CC7580,,
BSMultiBoundSphere,0x0,44,0x141CC77A0,,
BSMultiBoundSphere,0x0,45,0x141CC7840,,
BSMultiBoundSphere,0x0,46,0x141CC78E0,,
BSMultiBoundSphere,0x0,47,0x141CC7910,,
BSMultiBoundSphere,0x0,48,0x141CC7560,,
BSMultiBoundSphere,0x0,49,0x141CC7960,,
BSMultiIndexTriShape,0x0,0,0x1428BE4B0,,
BSMultiIndexTriShape,0x0,1,0x141B94970,,
BSMultiIndexTriShape,0x0,2,0x1428BE560,,
BSMultiIndexTriShape,0x0,3,0x140037630,,
BSMultiIndexTriShape,0x0,4,0x140037620,,
BSMultiIndexTriShape,0x0,5,0x140037680,,
BSMultiIndexTriShape,0x0,6,0x1400375A0,,
BSMultiIndexTriShape,0x0,7,0x1400375E0,,
BSMultiIndexTriShape,0x0,8,0x141BB1490,,
BSMultiIndexTriShape,0x0,9,0x1400376A0,,
BSMultiIndexTriShape,0x0,10,0x141BB68F0,,
BSMultiIndexTriShape,0x0,11,0x140037590,,
BSMultiIndexTriShape,0x0,12,0x140037660,,
BSMultiIndexTriShape,0x0,13,0x140037670,,
BSMultiIndexTriShape,0x0,14,0x1400375F0,,
BSMultiIndexTriShape,0x0,15,0x140037600,,
BSMultiIndexTriShape,0x0,16,0x140037610,,
BSMultiIndexTriShape,0x0,17,0x140037650,,
BSMultiIndexTriShape,0x0,18,0x140037640,"BSTScatterTableBase<BSTScatterTableTraits<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage,BSTScatterTableDefaultHashPolicy<uint>,BSTScatterTableHeapAllocator<BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>>,8>>::KillTable<void_(uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&)>(void_(&)(uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&),bool)",
BSMultiIndexTriShape,0x0,19,0x1400375D0,"BSTScatterTableKernel<BSTScatterTableTraits<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage,BSTScatterTableDefaultHashPolicy<uint>,BSTScatterTableHeapAllocator<BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>>,8>>::GetAt<BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*>(BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>*,uint,uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&)",
BSMultiIndexTriShape,0x0,20,0x1400375C0,,
BSMultiIndexTriShape,0x0,21,0x140037570,,
BSMultiIndexTriShape,0x0,22,0x140037550,,
BSMultiIndexTriShape,0x0,23,0x140037580,,
BSMultiIndexTriShape,0x0,24,0x140037560,,
BSMultiIndexTriShape,0x0,25,0x1400376B0,,
BSMultiIndexTriShape,0x0,26,0x1428BDD40,,
BSMultiIndexTriShape,0x0,27,0x141BB6120,,
BSMultiIndexTriShape,0x0,28,0x141BB6340,,
BSMultiIndexTriShape,0x0,29,0x141BB6350,,
BSMultiIndexTriShape,0x0,30,0x141BB6360,,
BSMultiIndexTriShape,0x0,31,0x141BB6510,BSPointerAllocator::_SDMShutdown(void),
BSMultiIndexTriShape,0x0,32,0x141BB1240,,
BSMultiIndexTriShape,0x0,33,0x141BB13A0,,
BSMultiIndexTriShape,0x0,34,0x141B94E80,,
BSMultiIndexTriShape,0x0,35,0x141B94E90,,
BSMultiIndexTriShape,0x0,36,0x141B94EA0,,
BSMultiIndexTriShape,0x0,37,0x141B94EB0,,
BSMultiIndexTriShape,0x0,38,0x141B94EC0,,
BSMultiIndexTriShape,0x0,39,0x141B94ED0,,
BSMultiIndexTriShape,0x0,40,0x141BA3CA0,,
BSMultiIndexTriShape,0x0,41,0x141BA3CF0,,
BSMultiIndexTriShape,0x0,42,0x141BB18A0,,
BSMultiIndexTriShape,0x0,43,0x141BA3D10,,
BSMultiIndexTriShape,0x0,44,0x141BA3D20,"NiTexture::Create(BSResourceNiBinaryStream*,char*,bool,bool,bool)",
BSMultiIndexTriShape,0x0,45,0x141BA3D30,,
BSMultiIndexTriShape,0x0,46,0x141BA3DA0,,
BSMultiIndexTriShape,0x0,47,0x141BB0D20,,
BSMultiIndexTriShape,0x0,48,0x141BB0D80,,
BSMultiIndexTriShape,0x0,49,0x141BB0DF0,,
BSMultiIndexTriShape,0x0,50,0x141BB0E60,,
BSMultiIndexTriShape,0x0,51,0x141BB0F40,,
BSMultiIndexTriShape,0x0,52,0x141BB1450,,
BSMultiIndexTriShape,0x0,53,0x141BA45D0,,
BSMultiIndexTriShape,0x0,54,0x141BB1420,,
BSMultiIndexTriShape,0x0,55,0x141BA4640,,
BSMultiIndexTriShape,0x0,56,0x141BA4680,,
BSMultiIndexTriShape,0x0,57,0x141BB11E0,,
BSMultiIndexTriShape,0x0,58,0x141BB0ED0,,
BSMultiIndexTriShape,0x0,59,0x141BB1910,,
BSMultiIndexTriShape,0x0,60,0x141BB1990,,
BSMultiIndexTriShape,0x0,61,0x141BB18E0,,
BSMultiIndexTriShape,0x0,62,0x141BB14A0,,
BSMultiIndexTriShape,0x0,63,0x141BB14B0,,
BSMultiIndexTriShape,0x0,64,0x1428BE2E0,,
BSMultiIndexTriShape,0x0,65,0x141BB1900,,
BSMultiStreamInstanceTriShape,0x0,0,0x141CC5530,BSIStream::`vector_deleting_destructor'(uint),
BSMultiStreamInstanceTriShape,0x0,1,0x141B94970,,
BSMultiStreamInstanceTriShape,0x0,2,0x141CC5780,,
BSMultiStreamInstanceTriShape,0x0,3,0x140037630,,
BSMultiStreamInstanceTriShape,0x0,4,0x140037620,,
BSMultiStreamInstanceTriShape,0x0,5,0x140037680,,
BSMultiStreamInstanceTriShape,0x0,6,0x1400375A0,,
BSMultiStreamInstanceTriShape,0x0,7,0x1400375E0,,
BSMultiStreamInstanceTriShape,0x0,8,0x141BB1490,,
BSMultiStreamInstanceTriShape,0x0,9,0x1400376A0,,
BSMultiStreamInstanceTriShape,0x0,10,0x141BB68F0,,
BSMultiStreamInstanceTriShape,0x0,11,0x140037590,,
BSMultiStreamInstanceTriShape,0x0,12,0x140037660,,
BSMultiStreamInstanceTriShape,0x0,13,0x140037670,,
BSMultiStreamInstanceTriShape,0x0,14,0x1400375F0,,
BSMultiStreamInstanceTriShape,0x0,15,0x140037600,,
BSMultiStreamInstanceTriShape,0x0,16,0x140037610,,
BSMultiStreamInstanceTriShape,0x0,17,0x140037650,,
BSMultiStreamInstanceTriShape,0x0,18,0x140037640,"BSTScatterTableBase<BSTScatterTableTraits<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage,BSTScatterTableDefaultHashPolicy<uint>,BSTScatterTableHeapAllocator<BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>>,8>>::KillTable<void_(uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&)>(void_(&)(uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&),bool)",
BSMultiStreamInstanceTriShape,0x0,19,0x1400375D0,"BSTScatterTableKernel<BSTScatterTableTraits<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage,BSTScatterTableDefaultHashPolicy<uint>,BSTScatterTableHeapAllocator<BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>>,8>>::GetAt<BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*>(BSTScatterTableEntry<uint,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*,BSTScatterTableDefaultKVStorage>*,uint,uint&,BSTArray<DynamicIdleDataSingletonHelper::FileInfo,BSTArrayHeapAllocator>*&)",
BSMultiStreamInstanceTriShape,0x0,20,0x1400375C0,,
BSMultiStreamInstanceTriShape,0x0,21,0x140037570,,
BSMultiStreamInstanceTriShape,0x0,22,0x140037550,,
BSMultiStreamInstanceTriShape,0x0,23,0x140037580,,
BSMultiStreamInstanceTriShape,0x0,24,0x140037560,,
BSMultiStreamInstanceTriShape,0x0,25,0x1400376B0,,
BSMultiStreamInstanceTriShape,0x0,26,0x141CC2E90,,
BSMultiStreamInstanceTriShape,0x0,27,0x141BB6120,,
BSMultiStreamInstanceTriShape,0x0,28,0x141BB6340,,
BSMultiStreamInstanceTriShape,0x0,29,0x141BB6350,,
BSMultiStreamInstanceTriShape,0x0,30,0x141BB6360,,
BSMultiStreamInstanceTriShape,0x0,31,0x141BB6510,BSPointerAllocator::_SDMShutdown(void),
BSMultiStreamInstanceTriShape,0x0,32,0x141BB1240,,
BSMultiStreamInstanceTriShape,0x0,33,0x141BB13A0,,
BSMultiStreamInstanceTriShape,0x0,34,0x141B94E80,,
BSMultiStreamInstanceTriShape,0x0,35,0x141B94E90,,
BSMultiStreamInstanceTriShape,0x0,36,0x141B94EA0,,
BSMultiStreamInstanceTriShape,0x0,37,0x141B94EB0,,
BSMultiStreamInstanceTriShape,0x0,38,0x141B94EC0,,
BSMultiStreamInstanceTriShape,0x0,39,0x141B94ED0,,
BSMultiStreamInstanceTriShape,0x0,40,0x141BA3CA0,,
BSMultiStreamInstanceTriShape,0x0,41,0x141BA3CF0,,
BSMultiStreamInstanceTriShape,0x0,42,0x141BB18A0,,
BSMultiStreamInstanceTriShape,0x0,43,0x141BA3D10,,
BSMultiStreamInstanceTriShape,0x0,44,0x141BA3D20,"NiTexture::Create(BSResourceNiBinaryStream*,char*,bool,bool,bool)",
BSMultiStreamInstanceTriShape,0x0,45,0x141BA3D30,,
BSMultiStreamInstanceTriShape,0x0,46,0x141BA3DA0,,
BSMultiStreamInstanceTriShape,0x0,47,0x141BB0D20,,
BSMultiStreamInstanceTriShape,0x0,48,0x141BB0D80,,
BSMultiStreamInstanceTriShape,0x0,49,0x141BB0DF0,,
BSMultiStreamInstanceTriShape,0x0,50,0x141BB0E60,,
BSMultiStreamInstanceTriShape,0x0,51,0x141BB0F40,,
BSMultiStreamInstanceTriShape,0x0,52,0x141BB1450,,
BSMultiStreamInstanceTriShape,0x0,53,0x141BA45D0,,
BSMultiStreamInstanceTriShape,0x0,54,0x141BB1420,,
BSMultiStreamInstanceTriShape,0x0,55,0x141BA4640,,
