target_va,name,source
0x140672190,InventoryDataModelNS::InventoryItem::Func3,bsim:sim=0.4950
0x140672c90,InventoryDataModelNS::InventoryItem::Func3,bsim:sim=0.4950
0x140673280,InventoryDataModelNS::InventoryItem::Func3,bsim:sim=0.4950
0x140681650,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_8ee449afe10d933a75c65bdc18cda39b::unsignedint_BSResource::IDconst_::Func2,byte-sig:masked48
0x140681660,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_7b35c59db711d5a882c8904126d5a4f6::::Func2,byte-sig:masked48
0x140682100,RTTI_stl::local_function_detail::LocalFunctionImpl::lambda_74effe44634ffd5fab16b54313d8c8b1::void_BSResource2::DBHandle_BSResource2::TEntryTraits_0_LoadedCellDB::DBTraits_BSResource2::DBDefaultStreamPolicy::const_,byte-sig:masked48
0x140682140,BSService::Detail::TCmd::lambda_613e210731c8a5ecef565bcb610c5020::void_::Func1,byte-sig:exact32
0x1406821a0,BSService::Detail::TCmd::lambda_d0902223277f495d22a25006406550ac::void_::Func1,byte-sig:exact32
0x1406821e0,BSService::Detail::TCmd::lambda_dd60aec909493185dd7cdff12fa02a46::void_::Func1,byte-sig:exact32
0x140682430,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_b80a7800756621c121abb58039be6a69::BSComponentDB2::Memory::ComponentHandle_1_const_::Func1,byte-sig:exact32
0x1406824d0,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_8556c71063c67d4d750c8b90344839b3::BSComponentDB2::ID_::Func1,byte-sig:masked48
0x140682780,BGSDynamicLODBlock::Func8,byte-sig:exact32
0x140683e90,BSRandom::Float0To1,bsim:sim=0.7143
0x14068ac90,MovementControllerComponentData::Func15,byte-sig:exact32
0x14068ae10,MovementControllerComponentData::Func18,byte-sig:exact32
0x14068ae70,MovementControllerComponentData::Func19,byte-sig:exact32
0x14068ebd0,MovementHandlerAgentPlayerControls::Func12,byte-sig:exact32
0x14068f3f0,MovementHandlerAgentPlayerFlightControls::Func7_v2,byte-sig:masked48
0x14069b0c0,ParticleSystemInterface::Func8,byte-sig:exact32
0x1406a97e0,BSTArrayAllocatorFunctor_BSTAlignedHeapArrayAllocator_16::::Func2,byte-sig:masked48
0x1406aada0,NavMeshGenerator::Func2_v5,byte-sig:exact32
0x1406ac980,stl::local_function_detail::LocalFunctionImpl_std::reference_wrapper::lambda_52d95708bb3b7669deffc9cbddff42a0::_BSNavMeshGenTaskResult_::Func2,byte-sig:exact32
0x1406ac9b0,stl::local_function_detail::LocalFunctionImpl_std::reference_wrapper::lambda_a1928783e0bebb0fb67832f38fdf22fc::_BSNavMeshGenTaskResult_::Func2,byte-sig:exact32
0x1406ad1e0,stl::local_function_detail::LocalFunctionImpl_std::reference_wrapper::lambda_a91388966d78271faf1b6b082d966fb3::_BSContainer::ForEachResult_BSTSmartPointer_NavMesh_BSNavigationGraphPolicy_const_::Func2,byte-sig:exact32
0x1406ad270,stl::local_function_detail::LocalFunctionImpl_std::reference_wrapper::lambda_622fd92b9452023734742e4a653c5682::_BSContainer::ForEachResult_BSTSmartPointer_NavMesh_BSNavigationGraphPolicy_const_::Func2,byte-sig:exact32
0x1406aff00,NavMeshGenSplitter::Func3,byte-sig:exact32
0x1406b1ec0,stl::local_function_detail::LocalFunctionImpl_std::reference_wrapper::lambda_776fbf4ee79503e7dc6d2fa596109b97::_BSContainer::ForEachResult_BSTSmartPointer_BSNavMeshGenContext_BSTSmartPointerIntrusiveRefCount_const_::Func2,byte-sig:exact32
0x1406b8cd0,"BSTObjectArena<BSCuller,BSCullingGroup::CullerArenaAlloc,1>::Reserve",bsim:sim=0.4058
0x1406b8e50,"BSTObjectArena<BSCuller,BSCullingGroup::CullerArenaAlloc,1>::Reserve",bsim:sim=0.4058
0x1406b97a0,RTTI_stl::local_function_detail::LocalFunctionImpl::lambda_f0c986755d786d6b3225f048976579b3::void_BSResource2::DBHandle_BSResource2::TEntryTraits_0_LoadedCellDB::DBTraits_BSResource2::DBDefaultStreamPolicy::const_,bsim:sim=0.4286
0x1406b9890,stl::local_function_detail::LocalFunctionImpl_std::reference_wrapper::lambda_92b1718621ee09200fb3293dcbf9fbea::_BSContainer::ForEachResult_BSTSmartPointer_NavMesh_BSNavigationGraphPolicy_const_::Func2,bsim:sim=0.4571
0x1406bcf20,PathingRequestOpenSpace::Func4,byte-sig:masked48
0x1406bcf80,PathingRequestOpenSpace::Func5,byte-sig:masked48
0x1406becb0,GravJumpSearch::Func1,byte-sig:masked48
0x1406bf560,AStarSearch_AStarParameters_GravJumpSearch_AStarParam_DefaultSearchQueue_StarNode_StarLink::AStarParam_CustomExpectedConnections_100::_::Func1,byte-sig:masked48
0x1406c0180,PathingTraversalActionActivate::Func4,byte-sig:exact32
0x1406c01b0,PathingTraversalActionActivate::Func5,byte-sig:exact32
0x1406c01e0,PathingTraversalActionActivate::Func6,byte-sig:masked48
0x1406c1080,PathingTraversalActionJump::Func16,byte-sig:exact32
0x1406c7820,PathingTraversalManager::Func3,byte-sig:exact32
0x1406db710,MovementAgentPathFollowerStandard::Func14_v5,byte-sig:exact32
0x1406dc5c0,stl::local_function_detail::LocalFunctionImpl_std::reference_wrapper::lambda_49e2762e803368cb1398754ad0ee8de5::_BSContainer::ForEachResult_NiPointer_TESObjectREFR_const_::Func2,byte-sig:masked48
0x1406e8000,BGSSpatialGridWrapper_BGSSpatialSparseGrid_::Func4,byte-sig:exact32
0x1406e8080,BGSSpatialGridWrapper_BGSSpatialSparseMultiLayerGrid_::Func4,byte-sig:exact32
0x1407042c0,stl::local_function_detail::LocalFunctionImpl_std::reference_wrapper::lambda_d2ce969790d4ad9e716ab890b0f6d984::_BSContainer::ForEachResult_NiPointer_TESObjectREFR_const_::Func2,byte-sig:masked48
0x140704330,stl::local_function_detail::LocalFunctionImpl::lambda_deb8a53179e78b463eec9209e37703ac::BSContainer::ForEachResult_BSResource2::DBHandle_BSResource2::TEntryTraits_0_LoadedCellDB::DBTraits_BSResource2::DBDefaultStreamPolicy::const_::Func2,byte-sig:masked48
0x140708c90,hkSignal2_hclClothInstance_hclClothInstanceSignals::StateChangedInfoconst::_MemberSlot_hclWorldEx_void_hclWorldEx::hclClothInstance_hclClothInstanceSignals::StateChangedInfoconst::::Func2,byte-sig:exact32
0x14070c870,BGSSpatialGridSearchBase_BGSSpatialGridSearchUtilitiesInternal::GridSearchPolicyWrapperDirect::_SearchPolicyStandard::::Func7,byte-sig:masked48
0x14070dbe0,BGSSpatialSparseGridSearchDirect_BGSSpatialGridSearchUtilitiesInternal::GridSearchPolicyWrapperDirect::_SearchPolicyStandard::BGSSpatialGridSearchUtilitiesInternal::GetSparseGridChunkDataFunctor_::Func12,byte-sig:masked48
0x1407109a0,BGSSpatialGridSearchBase_BGSSpatialGridSearchUtilitiesInternal::GridSearchPolicyWrapperDirect::_SearchPolicyStandard::::Func2,byte-sig:exact32
0x140710a40,BGSSpatialGridSearchBase_BGSSpatialGridSearchUtilitiesInternal::GridSearchPolicyWrapperDirect::_SearchPolicyStandard::::Func12,byte-sig:masked48
0x140710b80,BGSSpatialGridSearchBase_BGSSpatialGridSearchUtilitiesInternal::GridSearchPolicyWrapperDirect::_SearchPolicyStandard::::Func13,byte-sig:masked48
0x140710dc0,BGSSpatialGridSearchBase_BGSSpatialGridSearchUtilitiesInternal::GridSearchPolicyWrapperDirect::_SearchPolicyStandard::::Func4,byte-sig:masked48
0x1407112d0,TUIDataShuttleContainerMap_StarMap::BodyPOIDef_::Func10,byte-sig:masked48
0x140716980,Particles::ParticleSystemStorage::Func1,byte-sig:masked48
0x1407231f0,BGSSpatialGridBase::Func2,bsim:sim=0.4006
0x140724e40,MovementAgentPathFollowerStandard::Func34_v5,byte-sig:exact32
0x140730d80,BGSSpatialSparseGridSearchDebugData::Func4,byte-sig:masked48
0x140768000,BGSPlanetContentManagerContentProperties::Func5,byte-sig:masked48
0x14076ec80,BGSPlanet::ContentPlacement::Func6,byte-sig:masked48
0x140772bb0,"std::_Tree<std::_Tmap_traits<Json::Value::CZString,Json::Value,std::less<Json::Value::CZString>,std::allocator<std::pair<Json::Value::CZString,Json::Value>>,0>>::_Copy<std::integral_constant<bool,0>>",bsim:sim=0.4092
0x140777b10,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_546d49705a2f97f85331da948a35af88::BSComponentDB2::Detail::ComponentKey_BSComponentDB2::Detail::SortByTypeTraits::BSGalaxy::PlayerKnowledge_::Func1,byte-sig:masked48
0x1407831d0,BGSPlanet::MultiFiles::Grid::Func13,byte-sig:masked48
0x140786080,stl::local_function_detail::LocalFunctionImpl::lambda_862370447d0db1fcdf50438ecbe8d02d::void_BGSTerrain::ROIQueryconst_::Func2,byte-sig:exact32
0x140786b70,stl::local_function_detail::LocalFunctionImpl::lambda_8165f1dcf82a736d3b87ae40163c0612::void_unsignedint_::Func2,byte-sig:exact32
0x1407a57e0,CRC32Calculator::SizeOf64,bsim:sim=0.4360
0x1407b1e50,BSResource::Server::SimpleServerDetails::FunctorNode_BSProcGen::Resources::lambda_bf105458c3b8d0d949c6155c7e0691ee::BSCellAreaconst_std::shared_lock_BGSPlanet::Manager::::Func3,byte-sig:exact32
0x1407b2500,BSResource::Server::SimpleServerDetails::FunctorNode_BSProcGen::Resources::lambda_b96e2e1c1bd505ba28146f90755b412a::stl::unique_function_impl::FunctionBase_void_stl::unique_function_impl::OverflowPolicies::AllowAlloc_24::BGSPlanet::ProcGenResourcesDetails::ScopedPlanetGenerationKey_::Func1,byte-sig:exact32
0x1407b28b0,BSResource::Server::SimpleServerDetails::FunctorNode_BSProcGen::Resources::lambda_00e78374fa748df52e5051d6f1200f85_const_stl::unique_function_impl::FunctionBase_void_stl::unique_function_impl::OverflowPolicies::AllowAlloc_24::::Func1,byte-sig:exact32
0x1407b3c70,BSService::Detail::TSubscriberTable_BGSPlanet::Commands::ClearHandles_::Func3,byte-sig:masked48
0x1407b4d80,BSService::Detail::TSubscriberTable_BGSPlanet::Commands::ClearHandles_::Func1,byte-sig:exact32
0x1407b4f50,stl::unique_function_impl::detail::TypeErasedFuncImpl::lambda_30c8ea1ae5118aea8f9a19b274c61d7b::void_BSTArray_BSResource2::DBHandle_BSResource2::TEntryTraits_0_BGSPlanet::ProcGenDB::DBTraits_BSResource2::DBDefaultStreamPolicy::_BSTArrayHeapAllocator::::Func2,byte-sig:masked48
0x1407b6370,BSResource::Server::SimpleServerDetails::FunctorNode_BSProcGen::Resources::lambda_37d97d1c066546897543d0f2cfc393d2::BSResource2::DBHandle_BSResource2::TEntryTraits_0_BGSPlanet::ProcGenLayersDB::DBTraits_BSResource2::DBDefaultStreamPolicy::_std::vector_BSResource2::DBHandleBase_BSTHeapSTLAllocator_BSResource2::DBHandleBase_2::_BSResource::Server::SimpleServerDetails::ScopedResourceTracking_BSProcGen::Resources::::Func1,byte-sig:exact32
0x1407c0f90,stl::local_function_detail::LocalFunctionImpl::lambda_56ad4b12226307fdb0732ac95ba43fe0::BSVisit::BSVisitControl_NiAVObject_::Func2,byte-sig:exact32
0x1407c0fd0,stl::local_function_detail::LocalFunctionImpl::lambda_3949929af1bfab11dc151083c669e118::BSVisit::BSVisitControl_NiAVObject_::Func2,byte-sig:exact32
0x1407c1060,stl::local_function_detail::LocalFunctionImpl::lambda_ab494e4f356021cf77029b776a889d7f::BSVisit::BSVisitControl_NiAVObject_::Func2,byte-sig:exact32
0x1407cf010,StorageTable::StorageData_StorageTable::LensFlareInstance::Storage_::Func3,byte-sig:masked48
0x1407cf120,StorageTable::StorageData_StorageTable::LensFlareInstance::Storage_::Func2,byte-sig:masked48
0x1407d0ef0,StorageTable::StorageData_StorageTable::BIMetrics::Storage_::Func3,byte-sig:masked48
0x1407d1000,StorageTable::StorageData_StorageTable::BIMetrics::Storage_::Func2,byte-sig:masked48
0x140817840,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_16c2a7d44be7b8d6b4265111d92e83e5::BSCore::NumericID_BSCore::NumericID_BSCore::NumericID_BGSPlanetWorldSpace::PersistentIDsconst_::Func1,byte-sig:masked48
0x140817870,BSTArrayAllocatorFunctor_BSTSmallArrayHeapAllocator_2048::::Func2,byte-sig:exact32
0x1408178c0,BSTArrayAllocatorFunctor_BSTSmallArrayHeapAllocator_4096::::Func2,byte-sig:exact32
0x14083bba0,_Pop_heap_hole_by_index<>,bsim:sim=0.4615
0x140848d10,stl::local_function_detail::LocalFunctionImpl::lambda_0b6b7e0a81e3625f62a70a90a0fe55f6::BSVisit::BSVisitControl_NiAVObject_::Func2,byte-sig:masked48
0x14084e050,BSTArrayAllocatorFunctor_BSTSmallArrayHeapAllocator_40::::Func2,byte-sig:exact32
0x14084e2a0,BSTVSOTree_detail::TObjectWrapper_BSComponentDB2::Detail::StoredComponent_1_BGSSurface::CTBlockCellHeightGrid::::Func2,byte-sig:masked48
0x14084e610,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_4623542efd777b73235572015f4af36f::BSComponentDB2::ID_BSFixedStringconst_BGSSurface::OverlayPlacement::CTDesignatedInfoconst_::Func1,byte-sig:masked48
0x140850120,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_1e36ff6da760612b5f75081cfede2a33::BSComponentDB2::ID_BSFixedStringconst_BGSSurface::PatternPlacement::CTBlockHeightAdjustmentconst_::Func1,byte-sig:masked48
0x140850cd0,BGSSurface::WaterHeightComponent::Func13,byte-sig:exact32
0x1408523e0,std::_Ref_count_resource_BSTHashMap_BSSimpleTaggedType_BGSTerrain::Tag::FileIDTag_unsigned::int64_0::float_BSTDefaultScatterTable::std::default_delete_BSTHashMap_BSSimpleTaggedType_BGSTerrain::Tag::FileIDTag_unsigned::int64_0::float_BSTDefaultScatterTable::_::Func1,byte-sig:masked48
0x1408534f0,RE::BGSAimDownSightModel::Unk_57,byte-sig:exact32
0x1408580f0,RE::BGSReflectedForm::AddChange,byte-sig:masked48
0x1408592a0,InventoryDataModelNS::InventoryItem::Func3,bsim:sim=0.4733
0x140859820,RE::MeleeAimAssistData::InitializeFormData,byte-sig:masked48
0x140859e70,BGSMeleeAimAssistModel::~BaseFormComponent,byte-sig:masked48
0x14085e510,BGSForceData::~BaseFormComponent,byte-sig:masked48
0x14085ea50,BGSProjectedDecal::AsObjectTemplate1,byte-sig:masked48
0x140860460,RE::BGSForceData::Unk_0E,byte-sig:exact32
0x140860490,RE::BGSForceData::Unk_12,byte-sig:exact32
0x140861b10,RE::BGSProjectedDecal::Unk_75,byte-sig:masked48
0x140874350,MorphDriverData::Func7,byte-sig:masked48
0x140874d90,PoseDeformerData::Func7,byte-sig:masked48
0x140877e20,SpringBoneData::Func2,byte-sig:exact32
0x14087aa50,BGSWeaponData::Ammunition::Func1,byte-sig:masked48
0x14087af00,BGSWeaponData::Ammunition::Func8,byte-sig:exact32
0x14087cef0,BGSWeaponData::Damage::Func3,byte-sig:masked48
0x140880310,BGSWeaponData::Power::Func1,byte-sig:masked48
0x140880350,BGSWeaponData::Power::Func3,byte-sig:masked48
0x140881710,BGSWeaponData::Visuals::Func3,byte-sig:exact32
0x140881fe0,AnimationGraphData::WeightedClipData::WeightedClipData,bsim:sim=0.4804
0x1408d6f50,BSReflection::StdVectorType_std::vector_BGSWeatherSettingsForm::WeatherSound_BSTHeapSTLAllocator_BGSWeatherSettingsForm::WeatherSound_2::_::Func15,byte-sig:masked48
0x1408d6f90,BSReflection::StdVectorType_std::vector_BGSWeatherSettingsForm::WeatherSound_BSTHeapSTLAllocator_BGSWeatherSettingsForm::WeatherSound_2::_::Func14,byte-sig:masked48
0x1408d73c0,BSReflection::StdVectorType_std::vector_BGSWeatherSettingsForm::SpellEffect_std::allocator_BGSWeatherSettingsForm::SpellEffect::_::Func15,byte-sig:masked48
0x1408da160,BSReflection::StdVectorType_std::vector_ParticleSystemDefine_BSTHeapSTLAllocator_ParticleSystemDefine_2::_::Func11,byte-sig:masked48
0x1408dc4c0,BSReflection::StdVectorType_std::vector_Particles::SystemMaterialInfo::EmitterEntry_BSTHeapSTLAllocator_Particles::SystemMaterialInfo::EmitterEntry_2::_::Func15,byte-sig:masked48
0x1408df480,BSReflection::StdMapType_stl::scatter_table_detail::ScatterTable_stl::scatter_table_detail::OpMap_1_BSResource::ID_std::unique_ptr_AssetDiagnostics::EntryBase_stl::detail::AlignedDelete_AssetDiagnostics::EntryBase::_BSTHeapSTLAllocator_std::pair_BSResource::IDconst_std::unique_ptr_AssetDiagnostics::EntryBase_stl::detail::AlignedDelete_AssetDiagnostics::EntryBase::2::std::hash_BSResource::ID::std::equal_to_BSResource::ID::::Func11,byte-sig:masked48
0x1408e3df0,BSSequence::AnimationVectorVariableTrack::Func3,byte-sig:exact32
0x1408e4900,BSReflection::ConstIteratorEnumeratorAdaptor_stl::scatter_table_detail::ConstIterator_stl::scatter_table_detail::TableStorage_stl::scatter_table_detail::Entry_1_unsignedint::BSTHeapSTLAllocator_stl::scatter_table_detail::Entry_1_unsignedint::2::_BSTHeapSTLAllocator_unsignedint_2::_::Func2,byte-sig:exact32
0x1408e4a60,BSReflection::IteratorEnumeratorAdaptor_stl::scatter_table_detail::Iterator_stl::scatter_table_detail::TableStorage_stl::scatter_table_detail::Entry_0_std::pair_BSResource::IDconst_AssetDiagnostics::ResourceObject::_BSTHeapSTLAllocator_stl::scatter_table_detail::Entry_0_std::pair_BSResource::IDconst_AssetDiagnostics::ResourceObject::_2::_BSTHeapSTLAllocator_std::pair_BSResource::IDconst_AssetDiagnostics::ResourceObject::2::2::Func4,byte-sig:exact32
0x1408e4a90,BSReflection::ConstIteratorEnumeratorAdaptor_stl::scatter_table_detail::ConstIterator_stl::scatter_table_detail::TableStorage_stl::scatter_table_detail::Entry_0_std::pair_BSResource::IDconst_AssetDiagnostics::ResourceObject::_BSTHeapSTLAllocator_stl::scatter_table_detail::Entry_0_std::pair_BSResource::IDconst_AssetDiagnostics::ResourceObject::_2::_BSTHeapSTLAllocator_std::pair_BSResource::IDconst_AssetDiagnostics::ResourceObject::2::_::Func2,byte-sig:exact32
0x1408e4b70,BSReflection::ConstIteratorEnumeratorAdaptor_stl::scatter_table_detail::ConstIterator_stl::scatter_table_detail::TableStorage_stl::scatter_table_detail::Entry_1_BSResource::ID::BSTHeapSTLAllocator_stl::scatter_table_detail::Entry_1_BSResource::ID::2::_BSTHeapSTLAllocator_BSResource::ID_2::_::Func2,byte-sig:exact32
0x1408e4c10,BSReflection::IteratorEnumeratorAdaptor_stl::scatter_table_detail::Iterator_stl::scatter_table_detail::TableStorage_stl::scatter_table_detail::Entry_1_std::pair_BSResource::IDconst_std::unique_ptr_AssetDiagnostics::EntryBase_stl::detail::AlignedDelete_AssetDiagnostics::EntryBase::_BSTHeapSTLAllocator_stl::scatter_table_detail::Entry_1_std::pair_BSResource::IDconst_std::unique_ptr_AssetDiagnostics::EntryBase_stl::detail::AlignedDelete_AssetDiagnostics::EntryBase::_2::_BSTHeapSTLAllocator_std::pair_BSResource::IDconst_std::unique_ptr_AssetDiagnostics::EntryBase_stl::detail::AlignedDelete_AssetDiagnostics::EntryBase::2::_::Func4,byte-sig:exact32
0x1408e4c30,BSReflection::ConstIteratorEnumeratorAdaptor_stl::scatter_table_detail::ConstIterator_stl::scatter_table_detail::TableStorage_stl::scatter_table_detail::Entry_1_std::pair_BSResource::IDconst_std::unique_ptr_AssetDiagnostics::EntryBase_stl::detail::AlignedDelete_AssetDiagnostics::EntryBase::_BSTHeapSTLAllocator_stl::scatter_table_detail::Entry_1_std::pair_BSResource::IDconst_std::unique_ptr_AssetDiagnostics::EntryBase_stl::detail::AlignedDelete_AssetDiagnostics::EntryBase::_2::_BSTHeapSTLAllocator_std::pair_BSResource::IDconst_std::unique_ptr_AssetDiagnostics::EntryBase_stl::detail::AlignedDelete_AssetDiagnostics::EntryBase::2::_::Func2,byte-sig:exact32
0x1408e4dc0,BSReflection::IteratorEnumeratorAdaptor_stl::scatter_table_detail::Iterator_stl::scatter_table_detail::TableStorage_stl::scatter_table_detail::Entry_1_std::pair_BSFixedStringconst_ParticleSystemDefineOverrides::_BSTHeapSTLAllocator_stl::scatter_table_detail::Entry_1_std::pair_BSFixedStringconst_ParticleSystemDefineOverrides::_2::_BSTHeapSTLAllocator_std::pair_BSFixedStringconst_ParticleSystemDefineOverrides::2::_::Func4,byte-sig:exact32
0x1408e4df0,BSReflection::ConstIteratorEnumeratorAdaptor_stl::scatter_table_detail::ConstIterator_stl::scatter_table_detail::TableStorage_stl::scatter_table_detail::Entry_1_std::pair_BSFixedStringconst_ParticleSystemDefineOverrides::_BSTHeapSTLAllocator_stl::scatter_table_detail::Entry_1_std::pair_BSFixedStringconst_ParticleSystemDefineOverrides::_2::_BSTHeapSTLAllocator_std::pair_BSFixedStringconst_ParticleSystemDefineOverrides::2::_::Func2,byte-sig:exact32
0x1408e7110,BSReflection::IteratorEnumeratorAdaptor_BSTArrayIterator_ActorValueSnapshot::ActorValueBinding::::Func3,byte-sig:masked48
0x1408e7140,BSReflection::IteratorEnumeratorAdaptor_stl::scatter_table_detail::Iterator_stl::scatter_table_detail::TableStorage_stl::scatter_table_detail::Entry_1_std::pair_BSFixedStringconst_ParticleSystemDefineOverrides::_BSTHeapSTLAllocator_stl::scatter_table_detail::Entry_1_std::pair_BSFixedStringconst_ParticleSystemDefineOverrides::_2::_BSTHeapSTLAllocator_std::pair_BSFixedStringconst_ParticleSystemDefineOverrides::2::2::Func3,byte-sig:masked48
0x1408feda0,_Pop_heap_hole_by_index<>,bsim:sim=0.5874
0x1408feea0,_Pop_heap_hole_by_index<>,bsim:sim=0.5874
0x1409006e0,TimeMultiplierProvider::Func1_v2,byte-sig:masked48
0x140902d20,TESRegionDataMap::Func7,byte-sig:exact32
0x140912710,RE::TESQuest::Unk_42,byte-sig:masked48
0x140912760,RE::TESQuest::IsFurniture,byte-sig:masked48
0x14091c140,NiIntegersExtraData::Func1,byte-sig:exact32
0x140928550,stl::local_function_detail::LocalFunctionImpl_std::reference_wrapper::lambda_b5587446720568179bf542f5a8f7058f::_BSContainer::ForEachResult_NiPointer_TESObjectREFR_const_::Func2,byte-sig:masked48
0x14094ced0,StarField::CellStateControlNoShipSpawn::Func2,byte-sig:exact32
0x14094d520,StarField::CellUnloadPostProcessNode::Func3,byte-sig:exact32
0x14094e0d0,StarField::CellLoadNode::Func12,byte-sig:masked48
0x140957280,StarField::ShipCollectionCellPostProcessNode::Func1,byte-sig:masked48
0x140965760,BSComponentDB2::Detail::TReadTraverser_void::lambda_631d683c84c4b7a3550d20fdf2e5470e::::Func2,byte-sig:exact32
0x140965a30,stl::local_function_detail::LocalFunctionImpl_std::reference_wrapper::lambda_84d14ed93ed3195200be1bccebe802c8::_BSContainer::ForEachResult_NiPointer_TESObjectREFR_const_::Func2,byte-sig:exact32
0x1409680b0,hkSignal2_hknpEventHandlerInputconst_hknpEventconst::_GlobalSlot_void::_hknpEventHandlerInputconst_hknpEventconst::::Func6,byte-sig:exact32
0x140968540,BSService::Detail::TCmd::lambda_6050264a05b7761be9833732b47df840::void_::Func2,bsim:sim=0.4396
0x1409698d0,stl::local_function_detail::LocalFunctionImpl::lambda_14914e428d128cbbd29a90d2ce28b753::BSVisit::BSVisitControl_NiAVObject_::Func2,byte-sig:exact32
0x140969910,stl::local_function_detail::LocalFunctionImpl::lambda_5033dce423fb88115ab6f4e9906327e0::BSVisit::BSVisitControl_NiAVObject_::Func2,byte-sig:exact32
0x14096ad80,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_83153459569c297c33eeb320cac4e10b::BSTPoint4_BSDoublePoint4AOps::BSComponentDB2::ID_BSComponentDB2::ID_BSFixedString_bool_::Func1,byte-sig:masked48
